Name,Empirical formula,CAS,SMILES,Canonical SMILES,Mw. g*mol-1,"CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,0.00487,0.0013 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,0.0204,0.0013 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-cyanophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C33H31BrNO5P,2664079-74-5,[P+](C/C(=C\C1=CC=C(C#N)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(C#N)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],632.491,>0.100,,72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00142,0.0003 (SEM),72,MCF-7,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00741,0.0016 (SEM),72,MDA-MB-231,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00129,0.0001 (SEM),72,MIA PaCa-2,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00214,0.0004 (SEM),72,WiDr,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00457,0.0022 (SEM),72,4T1,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
(Z)-(3-(4-fluorophenyl)-2-(methoxycarbonyl)allyl)tris(4-methoxyphenyl)phosphonium bromide,C32H31BrFO5P,2664079-80-3,[P+](C/C(=C\C1=CC=C(F)C=C1)/C(OC)=O)(C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4.[Br-],COC(=O)/C(=C/c1ccc(F)cc1)C[P+](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.[Br-],625.471,0.00514,0.0011 (SEM),72,67NR,MTT,"Gardner, 2021, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2021.128136,
"3,3'-(methylphosphoryl)dibenzenaminium chloride",C13H17Cl2N2OP,2231087-98-0,O=P(C1=CC([NH3+])=CC=C1)(C)C2=CC([NH3+])=CC=C2.[Cl-].[Cl-],CP(=O)(c1cccc([NH3+])c1)c1cccc([NH3+])c1.[Cl-].[Cl-],319.172,>0.05,0.05 (ND),72,HeLa,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
"3,3'-(methylphosphoryl)dibenzenaminium chloride",C13H17Cl2N2OP,2231087-98-0,O=P(C1=CC([NH3+])=CC=C1)(C)C2=CC([NH3+])=CC=C2.[Cl-].[Cl-],CP(=O)(c1cccc([NH3+])c1)c1cccc([NH3+])c1.[Cl-].[Cl-],319.172,>0.05,0.05 (ND),72,MCF-7,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
"3,3'-(methylphosphoryl)dibenzenaminium chloride",C13H17Cl2N2OP,2231087-98-0,O=P(C1=CC([NH3+])=CC=C1)(C)C2=CC([NH3+])=CC=C2.[Cl-].[Cl-],CP(=O)(c1cccc([NH3+])c1)c1cccc([NH3+])c1.[Cl-].[Cl-],319.172,>0.05,0.05 (ND),72,MCF-10A,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
"3,3'-(phenylphosphoryl)dibenzenaminium chloride",C18H19Cl2N2OP,2489390-43-2,O=P(C1=CC([NH3+])=CC=C1)(C2=CC([NH3+])=CC=C2)C3=CC=CC=C3.[Cl-].[Cl-],[Cl-].[Cl-].[NH3+]c1cccc(P(=O)(c2ccccc2)c2cccc([NH3+])c2)c1,381.242999999999,>0.05,0.05 (ND),72,HeLa,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
"3,3'-(phenylphosphoryl)dibenzenaminium chloride",C18H19Cl2N2OP,2489390-43-2,O=P(C1=CC([NH3+])=CC=C1)(C2=CC([NH3+])=CC=C2)C3=CC=CC=C3.[Cl-].[Cl-],[Cl-].[Cl-].[NH3+]c1cccc(P(=O)(c2ccccc2)c2cccc([NH3+])c2)c1,381.242999999999,>0.05,0.05 (ND),72,MCF-7,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
"3,3'-(phenylphosphoryl)dibenzenaminium chloride",C18H19Cl2N2OP,2489390-43-2,O=P(C1=CC([NH3+])=CC=C1)(C2=CC([NH3+])=CC=C2)C3=CC=CC=C3.[Cl-].[Cl-],[Cl-].[Cl-].[NH3+]c1cccc(P(=O)(c2ccccc2)c2cccc([NH3+])c2)c1,381.242999999999,>0.05,0.05 (ND),72,MCF-10A,MTT,"Dhanya, 2018, Anticancer Agents Med Chem.",10.2174/1871520617666170719154249,
benzyltriphenylphosphonium octaisothiocyanatodysprosate(III),C133H110DyN8P5S8,1358526-28-9,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2394.30499999999,0.085,,48,Hs578Bst,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
benzyltriphenylphosphonium octaisothiocyanatodysprosate(III),C133H110DyN8P5S8,1358526-28-9,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2394.30499999999,0.022,,48,HS 578T,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
benzyltriphenylphosphonium octaisothiocyanatodysprosate(III),C133H110DyN8P5S8,1358526-28-9,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2394.30499999999,0.194,,48,MDA-MB-231,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
benzyltriphenylphosphonium octaisothiocyanatodysprosate(III),C133H110DyN8P5S8,1358526-28-9,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2394.30499999999,0.085,,48,HT29,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
benzyltriphenylphosphonium octaisothiocyanatodysprosate(III),C133H110DyN8P5S8,1358526-28-9,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.C1(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)=CC=CC=C1.C5(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)=CC=CC=C5.C9(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC=CC=C9.C%13(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)=CC=CC=C%13.C%17(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)=CC=CC=C%17,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,2394.30499999999,>0.4,,48,PANC-1,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.114,0.101-0.127 (CI),144,CV-1,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.0519,0.0425-0.0613 (CI),144,IEC- 18,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.0017,0.00162-0.00178 (CI),144,MIA PaCa-2,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.00398,0.0025-0.00546 (CI),144,Ehrlich-Lettre ascites strain E,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.0133,0.0091-0.0175 (CI),144,BT-20,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.00524,0.00316-0.00732 (CI),144,MB49,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.00114,0.00087-0.00141 (CI),144,HT29,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
butyltriphenylphosphonium chloride,C22H24ClP,13371-17-0,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCC,CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],354.861,0.00121,0.00108-0.00134 (CI),144,FaDu,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
trihexyl(tetradecyl)phosphonium 2-(4-isobutylphenyl)propanoate,C45H85O2P, 2413714-07-3,O=C(C(C)C1=CC=C(CC(C)C)C=C1)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,689.147,0.076,0.024 (ND),36,HaCat,MTT,"Wu, 2019, J. Hazard. Mater.",10.1016/j.molliq.2019.03.046,
hexadecyltriphenylphosphonium bromide,C34H48BrP,14866-43-4,[Br-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],567.636,0.0053,,48,HeLa,MTT,"Xie, 2008, Vib. Spectrosc.",10.1016/j.vibspec.2008.03.003,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.357,0.295-0.419 (CI),144,CV-1,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.307,0.265-0.349 (CI),144,IEC- 18,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.0066,0.0048-0.0084 (CI),144,MIA PaCa-2,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.0012,0.00104-0.00136 (CI),144,Ehrlich-Lettre ascites strain E,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.00035,0.0001-0.0006 (CI),144,BT-20,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.00511,0.00231-0.00791 (CI),144,MB49,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.00241,0.00228-0.00254 (CI),144,HT29,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium chloride,C19H18ClP,1031-15-8,[Cl-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],312.78,0.0032,0.0022-0.0042 (CI),144,FaDu,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
methyltriphenylphosphonium iodide,C19H18IP,2065-66-9,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],404.231,0.6,0.042 (SD),24,HeLa,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
methyltriphenylphosphonium iodide,C19H18IP,2065-66-9,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],404.231,0.1,0.005 (SD),48,HeLa,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
methyltriphenylphosphonium iodide,C19H18IP,2065-66-9,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],404.231,0.9,0.054 (SD),24,K562,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
methyltriphenylphosphonium iodide,C19H18IP,2065-66-9,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],404.231,0.01,0.0005 (SD),48,K562,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
pentyltriphenylphosphonium iodide,C23H26IP,35171-55-2,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCCC,CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],460.339,0.09,0.0036 (SD),24,HeLa,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
pentyltriphenylphosphonium iodide,C23H26IP,35171-55-2,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCCC,CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],460.339,0.06,0.003 (SD),48,HeLa,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
pentyltriphenylphosphonium iodide,C23H26IP,35171-55-2,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCCC,CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],460.339,0.05,0.0035 (SD),24,K562,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
pentyltriphenylphosphonium iodide,C23H26IP,35171-55-2,[I-].C=1C=CC(=CC1)[P+](C=2C=CC=CC2)(C=3C=CC=CC3)CCCCC,CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-],460.339,0.006,0.0003 (SD),48,K562,MTT,"Bachowska, 2012, ChemistryOPEN",10.1002/open.201100003,
"tetrabutylphosphonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47O7P,2250031-98-0,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[P+](CCCC)(CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,454.585,5.02,0.42 (SEM),24,HeLa,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
"tetrabutylphosphonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47O7P,2250031-98-0,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[P+](CCCC)(CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,454.585,5.7,1.58 (SEM),24,HCT-116,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
"tetrabutylphosphonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47O7P,2250031-98-0,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[P+](CCCC)(CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,454.585,6.51,1.23 (SEM),24,MCF-7,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
