Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
"tetrabutylammonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47NO7,2448401-10-1,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[N+](CCCC)(CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,437.618,12.32,0.45 (SEM),24,HeLa,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
"tetrabutylammonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47NO7,2448401-10-1,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[N+](CCCC)(CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,437.618,10.84,0.11 (SEM),24,HCT-116,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
"tetrabutylammonium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C22H47NO7,2448401-10-1,[C@H]([C@@H]([C@@H](CO)O)O)([C@H](C([O-])=O)O)O.[N+](CCCC)(CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,437.618,7.84,0.42 (SEM),24,MCF-7,MTS,"Billeci, 2019, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.9b05507,
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C20H36F9NO3S,108427-52-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,541.561,>10,,4,CaCo-2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50)=4 (uM)
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C20H36F9NO3S,108427-52-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,541.561,>10,,4,HepG2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50) =4 (uM)
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C20H36F9NO3S,108427-52-7,O=S([O-])(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,541.561,>2.512,,24,CaCo-2,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C20H36F9NO3S,108427-52-7,O=S([O-])(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,541.561,>1.585,,24,HepG2,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C20H36F9NO3S,108427-52-7,O=S([O-])(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)=O.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,541.561,>10,,24,EA.hy926,MTS,"Vieira, 2019, Chemosphere",10.1016/j.chemosphere.2018.10.159,
"tetrabutylammonium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate",C24H36F17NO3S,111873-33-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,741.589,4.466,,4,CaCo-2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50)=3.65 (uM)
"tetrabutylammonium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate",C24H36F17NO3S,111873-33-7,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,741.589,>10,,4,HepG2,MTS,"Pereiro, 2013, ACS Sustain. Chem. Eng.",10.1021/sc300163n,Lg(EC50)=4 (uM)
tetrabutylammonium bromide,C16H36BrN,1643-19-2,[Br-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],322.375,0.178,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50)=2.25 (uM)
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,6.767,6.056-7.561 (CI),24,Colo320HSR,MTS,"Egorova, 2020, J. Mol. Liq.",10.1016/j.molliq.2019.111751,
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,8.99,7.89-10.09 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,5.39,4.69-6.09 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,1.79,1.59-1.99 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,12.59,11.39-13.79 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,25.34,23.21-27.47 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,12.95,11.81-14.09 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium chloride,C16H36ClN,1112-67-0,[Cl-].CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],277.924,12.97,11.82-14.12 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,8.54,7.94-9.14 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,4.96,4.56-5.36 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,2.23,2.13-2.33 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,8.37,7.77-8.97 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,27.52,24.81-30.23 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,16.76,15.48-18.04 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrabutylammonium tetrafluoroborate,C16H36BF4N,429-42-5,F[B-](F)(F)F.CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,329.275,11.65,10.65-12.74 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
"tetraethylammonium (1S,2R,4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",C38H67NO3,,CC[N+](CC)(CC)CC.[O-]C([C@]12[C@]([C@H]([C@@H](CC2)C)C)([H])C3=CC[C@@]([C@@]4([C@@](C(C)([C@H](CC4)O)C)([H])CC5)C)([H])[C@]5(C)[C@@]3(CC1)C)=O,CC[N+](CC)(CC)CC.C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C,585.958,0.01311,,48,HepG2,MTT,"Fan, 2021, J. Mol. Liq.",10.1016/j.molliq.2021.115837,
"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C24H38N4O4S,1418122-66-3,[N+](CC)(CC)(CC)CC.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.659,>0.00003,,?,MG63,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,"LD50=0.001368 mM, 0.00002 mM (SD)."
"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C24H38N4O4S,1418122-66-3,[N+](CC)(CC)(CC)CC.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.659,>0.000042,,?,T-47D,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,LD50=0.04399 mM.
"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C24H38N4O4S,1418122-66-3,[N+](CC)(CC)(CC)CC.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.659,>0.03565,,?,PC3,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,LD50=0.05892 mM.
"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",C24H38N4O4S,1418122-66-3,[N+](CC)(CC)(CC)CC.C([O-])(=O)[C@@H]1N2[C@@]([C@H](NC([C@H](N)C3=CC=CC=C3)=O)C2=O)(SC1(C)C)[H],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,478.659,>0.0567,,?,RKO,MTT,"Ferraz, 2015, ChemMedChem",10.1002/cmdc.201500142,"LD50=0.06837 mM, 0.000511 mM (SD)."
"tetraethylammonium (4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",C38H67NO3,,CC[N+](CC)(CC)CC.C[C@]12[C@]3(C([C@@]4([H])[C@@](CC3)(CCC(C)(C4)C)C([O-])=O)=CC[C@]1([H])[C@@]5([C@@](C(C)([C@H](CC5)O)C)([H])CC2)C)C,CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.CC[N+](CC)(CC)CC,585.958,0.0336,,48,HepG2,MTT,"Fan, 2021, J. Mol. Liq.",10.1016/j.molliq.2021.115837,
tetraethylammonium bromide,C8H20BrN,71-91-0,[Br-].CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.[Br-],210.159,18.14,1.68 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,13.16,12.46-13.86 (CI),24,U937,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,11.08,10.18-11.98 (CI),24,Jurkat,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,10.21,9.61-10.81 (CI),24,HL60,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,14.62,13.52-15.72 (CI),24,K562,Flow cytometry (7AAD),"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,42.05,38.38-45.72 (CI),24,HEK293,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,27.07,24.08-31.99 (CI),24,A549,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetraethylammonium tetrafluoroborate,C8H20BF4N,429-06-1,F[B-](F)(F)F.CC[N+](CC)(CC)CC,CC[N+](CC)(CC)CC.F[B-](F)(F)F,217.059,29.44,26.79-32.09 (CI),24,A2780,PrestoBlue,"Dzhemileva, 2021, Green Chem.",10.1039/d1gc01520f,Triggers mitochondrial apoptosis in Jurkat cells.
tetrahexylammonium 2-(4-isobutylphenyl)propanoate,C37H69NO2,2413714-06-2,CC(C([O-])=O)C1=CC=C(CC(C)C)C=C1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,559.964,0.003,0.001 (ND),36,HaCat,MTT,"Wu, 2019, J. Hazard. Mater.",10.1016/j.molliq.2019.03.046,
tetrahexylammonium bromide,C24H52BrN,4328-13-6,[Br-].CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],434.591,0.015,0.001 (ND),36,HaCat,MTT,"Wu, 2019, J. Hazard. Mater.",10.1016/j.molliq.2019.03.046,
"tetramethylammonium (4-(((2,4-diaminopteridin-6-yl)methyl)(methyl)amino)benzoyl)-L-glutamate",C28H44N10O5,,NC1=NC(N)=NC2=C1N=C(CN(C3=CC=C(C=C3)C(N[C@H](C([O-])=O)CCC([O-])=O)=O)C)C=N2.C[N+](C)(C)C.C[N+](C)(C)C,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.C[N+](C)(C)C.C[N+](C)(C)C,600.725,0.074,,24,B16F10,WST-1,"Moshikur, 2021, Int. J. Pharm.",10.1016/j.ijpharm.2021.121129,
tetramethylammonium bromide,C4H12BrN,64-20-0,[Br-].C[N+](C)(C)C,C[N+](C)(C)C.[Br-],154.051,~80.753,,24,Sf-9,MTT,"Wu, 2018, J. Hazard. Mater.",10.1016/j.jhazmat.2018.01.028,
tetramethylammonium bromide,C4H12BrN,64-20-0,[Br-].C[N+](C)(C)C,C[N+](C)(C)C.[Br-],154.051,101.6553,,48,Sf-9,MTT,"Wu, 2018, J. Hazard. Mater.",10.1016/j.jhazmat.2018.01.028,
tris(2-hydroxyethyl)ammonium acetate,C8H19NO5,14806-72-5,CC([O-])=O.OCC[NH+](CCO)CCO,CC(=O)[O-].OCC[NH+](CCO)CCO,209.242,1.6,0.5 (ND),24,HaCat,MTT,"Arunkumar, 2020, J. Mol. Liq.",10.1016/j.molliq.2020.113602,CAS for neutral compound
